"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Czechia","CZE","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0297698974609","98.4243774414062","98.586669921875","97.2747421264648","98.2508773803711","98.1656875610352","99.5331726074219","97.9230117797852","98.8117294311523","99.3840713500977","98.506950378418","99.1250762939453","99.1269683837891","99.001953125","99.1931610107422","99.3626937866211","99.4696273803711","99.4170913696289","99.4293670654297","99.508918762207","99.5872192382812","99.4046173095703","99.4372482299805","","","",
"Germany","DEU","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9209823608398","98.7978363037109","98.6628036499023","98.6372833251953","","","98.7804412841797","98.3642501831055","98.4853515625","97.8502197265625","98.6585922241211","98.3408432006836","97.5472869873047","96.7935333251953","95.1933975219727","","95.7424926757812","96.2956695556641","","96.687858581543","","","","","","","","","","","","",
"Djibouti","DJI","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3457107543945","","","","","","","88.0672607421875","90.4335174560547","87.1561508178711","71.4961700439453","","",
"Dominica","DMA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.8780975341797","82.5882873535156","","","85.6004028320312","89.3388137817383","","85.8193511962891","85.2926483154297","90.0874633789062","","","81.1217193603516","","","","","","","88.5849075317383","","","",
"Denmark","DNK","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","94.8467178344727","95.6839904785156","96.517448425293","","","","","","","","99.0604476928711","98.6012802124023","99.1894073486328","97.777099609375","99.6971817016602","98.8047027587891","98.9889221191406","98.7704467773438","98.2713165283203","98.9201583862305","93.3560562133789","99.650032043457","","","","","","99.8506774902344","99.8759078979492","99.8896179199219","","","","91.194091796875","","","96.5525970458984","99.4266967773438","98.619743347168","","","97.9436416625977","99.4724273681641","99.6134262084961","","","99.7268676757812","99.8036499023438","99.541389465332","99.7005615234375","99.9102935791016","","","",
"Dominican Republic","DOM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.008861541748","66.2787322998047","","","","","","","","","","","","76.0308532714844","87.2733001708984","76.6552276611328","","81.7378997802734","77.3988494873047","77.0992202758789","89.8801727294922","83.6451873779297","52.9317893981934","","93.8329162597656","","",
"Algeria","DZA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","71.181282043457","75.4308624267578","74.3488082885742","76.3823776245117","73.3460998535156","75.0270233154297","75.0852279663086","77.1392288208008","79.56884765625","78.6893463134766","80.9635620117188","85.7477188110352","88.2248306274414","95.4024963378906","92.8028411865234","92.8892364501953","90.1896133422852","92.2475433349609","92.2259063720703","91.099853515625","89.0546722412109","90.2512969970703","88.8347702026367","89.7273864746094","89.3067626953125","","91.2177810668945","89.8870315551758","93.7542724609375","91.567626953125","93.5414505004883","91.6427764892578","91.4361114501953","89.7631378173828","89.5404968261719","91.3434829711914","","93.155158996582","94.0105514526367","91.1180191040039","94.8486785888672","92.3475570678711","93.0100326538086","93.1571197509766","93.7827911376953","95.3304595947266","91.2359771728516","","90.1042633056641","91.9202423095703","","92.3242263793945","",
"East Asia & Pacific (excluding high income)","EAP","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.4325714111328","85.7274169921875","86.4958572387695","87.1662521362305","87.1297988891602","87.9293975830078","89.4445724487305","90.4054565429688","87.8981018066406","85.0278015136719","82.0898666381836","78.8603820800781","81.9747009277344","85.1271514892578","87.8181533813477","88.2616577148438","88.8265533447266","85.684928894043","81.19140625","76.7040176391602","88.978759765625","91.4817276000977","93.5967330932617","93.6804275512695","95.0375595092773","95.3188705444336","95.205192565918","95.176139831543","","","",
"Early-demographic dividend","EAR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","50.834659576416","50.548999786377","50.510570526123","49.3680801391602","50.2760810852051","51.3600997924805","52.7184715270996","55.0504913330078","55.9422187805176","56.0732383728027","56.3090591430664","57.0359115600586","57.187141418457","58.667121887207","59.2803688049316","60.6426315307617","62.3050193786621","66.4498901367188","66.5876312255859","66.5376815795898","66.8466110229492","66.8311462402344","66.7497634887695","67.2580184936523","66.5733108520508","67.3162307739258","67.481689453125","67.7432632446289","68.1062469482422","68.4787902832031","67.1920471191406","68.1125717163086","68.4156265258789","69.2614288330078","70.1828918457031","69.5480728149414","70.9158782958984","71.0438995361328","73.1058731079102","74.4106216430664","74.3698272705078","75.1974563598633","74.9782028198242","77.4963989257812","81.1265716552734","82.1412963867188","80.8564910888672","83.5381927490234","80.9705505371094","85.514289855957","86.6142501831055","87.5813369750977","69.5079498291016","","",
"East Asia & Pacific","EAS","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1059875488281","86.2512893676758","86.9104309082031","87.6255493164062","87.737922668457","88.4905166625977","89.8933868408203","90.7798919677734","88.4448394775391","85.7714462280273","83.0494613647461","80.0641021728516","82.9168395996094","85.8474884033203","88.3629531860352","88.7757186889648","89.2854232788086","86.3181762695312","82.1161270141602","77.9562377929688","89.4347763061523","91.7141799926758","93.6712188720703","93.6994094848633","95.0627365112305","95.3667068481445","95.244758605957","95.1924591064453","","","",
"Europe & Central Asia (excluding high income)","ECA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1966934204102","95.1974029541016","97.0511932373047","95.1899032592773","94.1687164306641","95.2994232177734","95.4554214477539","95.5324401855469","95.3246307373047","95.6070098876953","96.0510330200195","95.8606414794922","96.3351287841797","96.1606216430664","96.6618804931641","97.289680480957","97.7023620605469","97.6561584472656","96.0481185913086","95.0201187133789","98.1515274047852","96.4399337768555","94.9601516723633","95.4340972900391","96.2824783325195","91.2605514526367","96.9721603393555","98.2848510742188","98.7101593017578","98.559928894043","98.9195175170898","98.708869934082","98.9077301025391","98.5609283447266","","",
"Europe & Central Asia","ECS","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.9252777099609","95.314079284668","95.0954284667969","95.2190780639648","95.6540374755859","95.3070907592773","94.9683609008789","95.6054916381836","95.6634063720703","96.1657409667969","96.3322906494141","96.3033828735352","96.4859619140625","96.6028594970703","96.4617691040039","96.4606399536133","95.8545837402344","95.679817199707","96.7665481567383","96.3106918334961","95.7785263061523","95.9037475585938","96.2119674682617","95.1418609619141","96.8790817260742","97.5898818969727","98.0098571777344","98.105110168457","98.2523498535156","98.1493072509766","98.2485122680664","98.1197509765625","","",
"Ecuador","ECU","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","46.6025886535645","50.2652015686035","55.447338104248","52.4974212646484","58.5864295959473","56.5824089050293","58.3933486938477","72.3289413452148","63.1015815734863","","","","","","","","62.6783103942871","","","","","","35.1019897460938","72.9085083007812","74.5563430786133","83.6977767944336","","73.6279678344727","74.3182220458984","73.9639663696289","75.6438598632812","71.4482192993164","71.9887237548828","75.2786636352539","74.952278137207","79.213623046875","","97.2667465209961","91.2082595825195","93.3752517700195","84.0342788696289","93.8411865234375","","81.1959915161133","89.9929428100586","92.1754684448242","98.561653137207","96.6139373779297","97.6888198852539","99.6386489868164","99.1982574462891","87.469108581543","","",
"Egypt, Arab Rep.","EGY","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","81.8003997802734","87.4246826171875","","","","","","","","","","","","","","","","","","","","","","","98.8056182861328","98.7760696411133","94.7705383300781","94.2822265625","98.2610397338867","","92.2006072998047","","","","95.6026000976562","","","","","","","95.8352432250977","","98.5209197998047","99.3309020996094","99.5185928344727","","","","",
"Euro area","EMU","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","91.0921401977539","91.0039596557617","91.3434829711914","91.5199203491211","91.5313873291016","91.8258895874023","92.0910415649414","92.564079284668","92.52490234375","92.3494720458984","92.6312408447266","93.3291702270508","92.6755294799805","93.3896789550781","94.1609802246094","94.3864212036133","93.2672729492188","92.9840393066406","93.8644866943359","94.4825820922852","94.5938110351562","94.6494827270508","94.5184707641602","94.7407302856445","94.8183975219727","95.0066833496094","95.1267013549805","95.1741333007812","95.2827835083008","95.3076934814453","95.4495086669922","95.6497802734375","95.7955322265625","96.299072265625","96.4634475708008","96.1284484863281","96.0716018676758","95.7291793823242","95.7531127929688","95.296257019043","95.9084396362305","95.6972579956055","95.373649597168","95.6182632446289","95.8934631347656","96.2867813110352","96.555549621582","96.49462890625","96.585319519043","96.5905303955078","96.4883575439453","96.4786376953125","96.4688720703125","","",
"Eritrea","ERI","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.744140625","80.7253189086914","78.0223693847656","73.2274322509766","","","95.93701171875","60.8762283325195","","89.3614501953125","86.850212097168","83.4759063720703","77.0756072998047","59.1191482543945","77.5103912353516","74.1262283325195","70.9458084106445","97.4418487548828","85.4582214355469","78.0010070800781","","71.9757385253906","","","80.150749206543","","","","","","","",
"Spain","ESP","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","92.3999633789062","94.8775024414062","92.8553924560547","93.1635665893555","95.7236328125","95.066650390625","94.0696334838867","","","97.2135314941406","","","","","","","","","","","","","","","","99.5167007446289","","","98.9618377685547","","98.0782470703125","97.6953582763672","96.0721435546875","96.0520629882812","97.3051376342773","99.1996765136719","99.7712783813477","99.5204162597656","99.7252731323242","99.7865982055664","99.7760925292969","99.9400405883789","","","",
"Estonia","EST","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9096527099609","","","98.9329376220703","97.7588424682617","99.0653305053711","98.0654907226562","96.6829833984375","98.2482604980469","98.4440307617188","95.6100997924805","98.3604736328125","98.5593795776367","98.1684188842773","97.3762817382812","97.0437164306641","97.3633728027344","96.7028732299805","97.6478576660156","97.6339111328125","99.3551025390625","99.4182281494141","99.8464279174805","99.2258071899414","99.8907318115234","99.797721862793","99.5132369995117","","","",
"Ethiopia","ETH","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","47.8595504760742","","","","","53.6034202575684","46.4875106811523","26.1195392608643","","","","","58.8509407043457","51.4209403991699","55.9330596923828","","","43.3014488220215","49.3667488098145","60.0377998352051","57.2178916931152","54.0229415893555","46.6200408935547","61.7249183654785","57.6571083068848","56.744010925293","42.0609397888184","35.1247406005859","35.9435691833496","39.8331909179688","34.006420135498","","","37.3366317749023","","","","","","","","","","",
"European Union","EUU","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","92.0857162475586","92.0093612670898","92.2809066772461","","","","","","","93.58154296875","93.8581619262695","94.3676605224609","93.8977432250977","94.4184112548828","94.927116394043","95.118766784668","94.3025970458984","94.0690078735352","94.4518280029297","94.6117477416992","94.8580703735352","95.0475082397461","95.0503234863281","95.3025512695312","94.6686782836914","95.7981109619141","95.0392379760742","94.5600662231445","95.9389724731445","95.7971115112305","95.969612121582","96.0403594970703","96.199836730957","96.5457382202148","96.5931396484375","96.2969284057617","96.1344375610352","95.9208221435547","95.9778366088867","96.0255966186523","96.235481262207","96.1065826416016","95.8245315551758","96.0688018798828","96.3333282470703","96.5790176391602","96.4972229003906","96.9111785888672","97.0040817260742","97.0460815429688","97.0355682373047","97.1012725830078","97.0934066772461","","",
"Fragile and conflict affected situations","FCS","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","64.7388381958008","66.3503189086914","66.0062713623047","66.5559921264648","66.9869003295898","66.6884994506836","68.2695388793945","68.3127593994141","67.8860168457031","68.1045074462891","67.9729766845703","68.7771606445312","69.4309234619141","69.8883438110352","70.4304122924805","71.2178421020508","70.3429336547852","67.744758605957","68.7451477050781","69.8168487548828","69.33203125","70.9583206176758","70.7605285644531","69.810417175293","70.1204528808594","70.0084381103516","68.9649200439453","68.2172698974609","69.2052993774414","70.1998901367188","69.5965118408203","69.0296096801758","67.6577529907227","67.9741592407227","67.5346527099609","62.3985481262207","59.5323905944824","64.0431518554688","59.1953010559082","59.6692581176758","60.5366096496582","57.2421989440918","55.1990394592285","53.6967582702637","54.4685401916504","54.6097297668457","57.6808204650879","59.0369606018066","60.5494384765625","62.8752708435059","62.7839202880859","","","",
"Finland","FIN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7551879882812","96.4572525024414","96.6797409057617","98.8462295532227","99.0917510986328","98.9826507568359","98.9317016601562","99.0638885498047","99.5587615966797","97.6023864746094","","99.8347702026367","99.478271484375","99.5184478759766","98.5766830444336","99.4498596191406","99.7704086303711","99.3771820068359","98.9789810180664","98.7056579589844","99.8322830200195","99.3993682861328","99.7176284790039","99.5263137817383","99.8532409667969","99.1429901123047","99.3446197509766","99.4967803955078","99.7293395996094","99.6152114868164","99.6437225341797","99.6328277587891","99.699592590332","99.3434219360352","99.546257019043","98.7448196411133","","","",
"Fiji","FJI","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","88.8403091430664","88.2861709594727","","","90.4014129638672","87.6632919311523","88.4411163330078","","","","","","81.1838531494141","","","79.0471420288086","81.8002624511719","86.2678527832031","84.0918807983398","83.9768676757812","82.238166809082","81.8517990112305","78.6448974609375","","93.924919128418","","","","","93.4308471679688","","","95.021842956543","97.951530456543","","","90.0130310058594","","","","73.4908065795898","","","","","",
"France","FRA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","84.8331680297852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","54.5217208862305","58.4383316040039","","","","","","","","","","","59.8197593688965","","","57.374080657959","47.402400970459","59.0995712280273","","","","","","","51.8428001403809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.9328689575195","99.9194183349609","99.8927383422852","99.4357223510742","","","","",
"Georgia","GEO","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5164489746094","90.1109771728516","94.0766983032227","100","99.2543334960938","82.9797897338867","","","93.3988876342773","94.8703918457031","94.0770111083984","","96.8562469482422","99.8115005493164","98.6442794799805","","99.2631378173828","98.7167205810547","98.8897323608398","98.6364974975586","98.0336608886719","99.1758575439453","99.1728134155273","","","",
"Ghana","GHA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","77.0818862915039","","69.8781967163086","86.2747802734375","98.4275970458984","80.7917633056641","75.7940902709961","76.4783096313477","","","","","","","","","","","","","80.1435089111328","","","","","","","","","60.7476615905762","93.2042465209961","54.8516693115234","","","","","","75.6583404541016","","","","","85.0981369018555","","","86.7345504760742","80.8289489746094","","","","91.393310546875","","","",
"Gibraltar","GIB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","47.4285087585449","43.5975608825684","47.758129119873","51.2400016784668","49.2716407775879","56.4868087768555","47.4311408996582","69.3973388671875","57.4885101318359","77.8121719360352","75.0398330688477","","","","","","","","","","81.4204483032227","73.1396484375","76.943229675293","80.6279067993164","59.7248497009277","67.8516235351562","74.2529678344727","","62.5787200927734","","66.6846618652344","","","","","","","","","","","",
"Gambia, The","GMB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","89.0046081542969","","","","","","","","","","","76.0302429199219","","80.5587692260742","64.9714508056641","","","","","","","","75.6662216186523","","70.9495620727539","75.3568420410156","","","65.2595520019531","71.186279296875","64.4903869628906","","73.8668212890625","61.495361328125","61.5130996704102","","67.8936004638672","","","60.1770401000977","83.8305892944336","73.5554962158203","74.5519409179688","75.7170791625977","72.9846725463867","","","80.2202835083008","74.8870468139648","73.5427322387695","","","","",
"Guinea-Bissau","GNB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","15.8632097244263","15.791449546814","16.3647804260254","21.1353797912598","14.7488603591919","17.0290298461914","","","","8.98836994171143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8079795837402","59.690299987793","52.5597610473633","72.1635513305664","","","","","","","","","","","","","",
"Greece","GRC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","92.6692123413086","95.3350067138672","94.7968673706055","92.8461608886719","97.3327407836914","96.9345779418945","96.3765716552734","98.0284423828125","93.4514312744141","96.2163925170898","98.6730880737305","98.1807632446289","99.0820922851562","99.7852401733398","98.5317001342773","93.2027130126953","","97.3062133789062","","","99.0846710205078","","","","","","","","","","","","","96.8018188476562","96.0973587036133","97.5712432861328","","","","92.6037216186523","94.5802917480469","90.2022018432617","91.5921478271484","","96.2275695800781","98.8599395751953","98.2501220703125","99.5991821289062","99.5609664916992","99.5723190307617","96.2765808105469","","","",
"Grenada","GRD","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","31.5547199249268","37.0363502502441","36.4063606262207","","","","","","","","","","","","","","","","","","46.3508110046387","","","","49.9676895141602","51.9886589050293","62.0451583862305","","","64.4374313354492","64.6451110839844","63.1941719055176","65.4918823242188","78.7942276000977","68.0543518066406","71.1560897827148","68.0829315185547","68.6167373657227","72.0436401367188","75.0737075805664","","77.6066970825195","83.7274475097656","70.8593597412109","74.9856109619141","92.8486785888672","85.4776077270508","77.9120712280273","","",
"Guam","GUM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","75.9193267822266","85.4629592895508","77.2377777099609","","80.924919128418","","","","","","","","","","","","","","","","","","","61.5029716491699","","","","","","","","85.3691024780273","","","89.7983016967773","","","","","","","","","","","","","",
"High income","HIC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","93.0362167358398","92.9654235839844","","","","","93.8069305419922","93.9573669433594","94.1178131103516","94.1419067382812","94.3466567993164","94.3839111328125","94.5608901977539","94.8409423828125","94.8910064697266","94.5544128417969","94.4727478027344","94.6392517089844","94.7085418701172","94.8207168579102","94.8081665039062","94.8376235961914","95.012321472168","94.7289505004883","94.7770233154297","94.369499206543","94.3962707519531","94.891487121582","94.860107421875","95.2594604492188","95.3311080932617","95.3555908203125","95.2885437011719","95.2435531616211","95.0700836181641","95.1312103271484","95.1206436157227","95.3252563476562","95.4093017578125","95.4488830566406","95.4645767211914","93.0945434570312","93.6025238037109","94.5787734985352","94.9768829345703","95.6923370361328","95.5716094970703","95.6417083740234","95.7722396850586","94.7243423461914","93.9813232421875","93.7965621948242","","",
"Hong Kong SAR, China","HKG","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","96.0335464477539","96.8371124267578","96.0439605712891","98.3357467651367","97.6964874267578","97.8044281005859","","","","","","","","","","","","","","","","","","98.7104721069336","98.9427490234375","98.5982971191406","","","99.5216293334961","","99.2390365600586","99.5637817382812","98.9485778808594","99.0654678344727","98.0675277709961","98.3336715698242","98.2173461914062","98.5682525634766","98.811408996582","96.5703125","98.8394165039062","","81.2967834472656","","","",
"Honduras","HND","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","39.5444602966309","","","","","","","","52.5894012451172","52.2482414245605","50.4296607971191","50.2663612365723","48.9780883789062","50.8468399047852","54.8959007263184","","","","","","","","77.4297027587891","","73.8079528808594","68.7735977172852","76.0794906616211","71.507438659668","66.3414611816406","66.8928298950195","74.2556381225586","","80.8347473144531","80.8421478271484","","","74.0723571777344","69.3722915649414","88.3923721313477","87.0921325683594","","",
"Heavily indebted poor countries (HIPC)","HPC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","56.0880889892578","56.9558906555176","57.0908584594727","58.0444183349609","61.5461006164551","61.3282699584961","60.7538604736328","62.8857383728027","60.7288589477539","60.0825386047363","59.6832885742188","58.0409507751465","60.1259117126465","59.5627784729004","59.1794281005859","61.1379318237305","62.4438285827637","60.4062004089355","57.758731842041","57.6245002746582","58.2837715148926","57.5916290283203","59.9817886352539","59.4075508117676","57.1781883239746","58.4275016784668","56.722339630127","55.9060516357422","55.064769744873","57.2815895080566","59.9916496276855","63.3024711608887","61.4707298278809","58.5150909423828","59.8311805725098","58.5815811157227","60.1133613586426","58.3757400512695","55.9648017883301","53.5953598022461","53.0555801391602","54.8257484436035","52.3942413330078","50.7065391540527","50.6366386413574","51.6563110351562","51.5714111328125","54.1533508300781","55.2033004760742","56.4705085754395","58.549388885498","58.4971504211426","58.0646591186523","","",
"Croatia","HRV","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3627471923828","97.958122253418","100","","99.4050979614258","99.0943298339844","99.8247375488281","99.6643524169922","99.1265335083008","","","99.2306594848633","99.2723770141602","97.4114227294922","98.6639709472656","98.5478286743164","99.8123626708984","99.0922622680664","99.3897705078125","97.5738296508789","99.3083267211914","97.0800323486328","97.3331604003906","96.59765625","97.8912887573242","98.6287689208984","98.2766494750977","99.3991317749023","","","",
"Haiti","HTI","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","34.3525886535645","45.7408714294434","","13.9015598297119","31.1758403778076","","16.0142707824707","30.8731899261475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","95.8803863525391","95.3472366333008","96.1665496826172","95.2338790893555","97.2333602905273","95.9253768920898","96.0466537475586","96.9928207397461","96.779296875","96.4946517944336","96.5899124145508","96.04443359375","96.7169036865234","97.0349273681641","97.9426422119141","","","","","","","95.2241134643555","92.6480178833008","95.4341278076172","95.3870620727539","93.6961135864258","95.9369583129883","96.7782363891602","97.0231094360352","97.5993881225586","97.7781829833984","97.6578674316406","98.5554122924805","97.5300369262695","98.1225662231445","98.3475875854492","98.3457183837891","98.0620498657227","98.0488662719727","97.8564682006836","98.385139465332","96.9035568237305","98.6847991943359","98.640983581543","98.696907043457","98.6315536499023","98.5865325927734","","","",
"IBRD only","IBD","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","65.0209503173828","64.6680374145508","63.8266906738281","63.7518005371094","65.3501892089844","66.3518981933594","67.7778625488281","67.5163803100586","67.6097564697266","67.2499923706055","67.8445129394531","67.9077377319336","68.3976287841797","68.085578918457","68.9182891845703","70.3675231933594","72.6879196166992","72.9721832275391","73.0525131225586","74.6331100463867","74.9634094238281","75.2230377197266","76.0338821411133","76.4680709838867","77.436653137207","77.7494506835938","78.0128326416016","77.7177505493164","78.0956878662109","77.2468566894531","78.2371292114258","77.3513412475586","76.5671920776367","76.0468978881836","75.4737319946289","77.6204376220703","79.4474792480469","81.8172607421875","82.7770614624023","83.7078170776367","83.0287399291992","82.1954803466797","81.2426834106445","89.6164627075195","89.554557800293","90.4482498168945","91.4097366333008","90.793701171875","94.7262878417969","95.3249282836914","95.369758605957","78.2652206420898","","",
